method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
LDA,4,4,42,DT,0.9943456578855205,0.8923515700173406,0.8977307646858412,0.8905911579914916,0.8956801407700887,0.00058247248200309,0.10226923531415877,0.1352536999984295,4.8541366519328236e-05
LDA,4,4,42,RF,0.9943497781250987,0.8884885052806769,0.8974785623538338,0.8899959909663178,0.8989514841532227,0.0005818353920762464,0.10252143764616625,1.7153823000044213,0.002766488168732999
LDA,4,4,42,XGB,0.9943854868681098,0.8911283430995895,0.8981046097791019,0.890392785172585,0.8990308667870425,0.0005810853550981545,0.10189539022089808,1.5863045999940368,0.0009376171006469036
LDA,4,4,42,LGBM,0.994502226989492,0.8934483780744047,0.8981937334872461,0.8904430908624323,0.8989100763312908,0.0005666254909612265,0.101806266512754,0.9701417999967816,0.0023402978658539643
LDA,4,4,42,KNN,0.963266690747178,0.8418457902748576,0.7766742302568097,0.7574302273935627,0.7321811832589995,0.0038042622191026276,0.22332576974319024,0.0790973999974085,0.0228803801058404
LDA,4,4,42,MLP,0.9942179304585964,0.8637170017380067,0.8966989890192787,0.8790678462184394,0.8956836537477706,0.0005984927002341842,0.10330101098072123,22.033853900000395,0.0015740858905114266
LDA,4,4,52,DT,0.9944486638749754,0.8940702637363188,0.8980275475900339,0.891129604480202,0.8969229674763181,0.0005730011055247291,0.10197245240996626,0.1447855999940657,4.906642238378577e-05
LDA,4,4,52,RF,0.9945310686665394,0.8905154613892808,0.8979709444603179,0.8903640855059397,0.8988757302162524,0.0005638736967333838,0.10202905553968215,1.6614726000043447,0.002744621095907219
LDA,4,4,52,XGB,0.9943264301008222,0.8899869828859448,0.8978901658691513,0.8905341214444686,0.89884832767482,0.0005869474120250391,0.10210983413084865,1.4974714999989374,0.0009007364241512033
LDA,4,4,52,LGBM,0.9943319237535931,0.8889920811981286,0.8977332555113946,0.8898869576182158,0.8990058206077327,0.0005860831069236479,0.10226674448860529,0.9537758000005851,0.002371455392224368
LDA,4,4,52,KNN,0.9633463487123565,0.8407350501706201,0.7766324493922394,0.7571630785489802,0.7311653446540983,0.0037952460482392454,0.2233675506077605,0.07956739999644924,0.019688422538806462
LDA,4,4,52,MLP,0.9943662590834115,0.920115525176907,0.8974314267397914,0.883250228730672,0.8979943461702661,0.0005837770404353722,0.10256857326020859,21.939025599996967,0.0012844602417450305
LDA,4,4,62,DT,0.9938896847055333,0.893202483898644,0.8975787546336992,0.8922848513133135,0.8963939817649672,0.0006279366187735074,0.10242124536630082,0.12942019999900367,4.915514487209617e-05
LDA,4,4,62,RF,0.9939295136881225,0.8929183415490689,0.8976160329828791,0.8920075357758339,0.8983117936371183,0.0006239231383202718,0.10238396701712107,1.5889520999990054,0.002781864902838107
LDA,4,4,62,XGB,0.9938031596743911,0.8920020883542454,0.8974281144188737,0.8920416643682412,0.8988680886960951,0.0006391258362431415,0.10257188558112633,1.5095204999961425,0.0008844609284542909
LDA,4,4,62,LGBM,0.9938841910527624,0.8898481711407278,0.8975452024032414,0.8908853139232267,0.8991467077980481,0.000630767957492752,0.10245479759675864,0.8848472999961814,0.0022322320848545477
LDA,4,4,62,KNN,0.9632625705075998,0.8396332548749476,0.7766168408540638,0.7571348815915929,0.729153796122647,0.0038037016556027384,0.22338315914593615,0.07654529999854276,0.017580335332565145
LDA,4,4,62,MLP,0.994322309861244,0.8770030821788218,0.8970861720345269,0.8827121307964854,0.89705541827741,0.0005858985931210855,0.10291382796547315,24.336888300000282,0.0011880688849158117
LDA,4,4,72,DT,0.9938333747646313,0.8923574677285682,0.8971675917512739,0.8921219837830254,0.8966341431383065,0.000633631280860241,0.10283240824872605,0.13370449999638367,4.857213097926457e-05
LDA,4,4,72,RF,0.9938883112923406,0.8916911692079952,0.8971805192633905,0.8918597406355341,0.898774619742364,0.0006280603511233389,0.10281948073660938,1.6362183000019286,0.0027241663038589784
LDA,4,4,72,XGB,0.9938031596743911,0.8918672977925999,0.8973857217918869,0.892045425417011,0.8988930653356558,0.0006393781350377751,0.10261427820811302,1.505385500000557,0.000897696236711824
LDA,4,4,72,LGBM,0.9938306279382458,0.8903064004032804,0.8972557728820452,0.8911250867952043,0.8989791349321987,0.0006362298150318698,0.10274422711795479,0.9278553999974974,0.002260106054963376
LDA,4,4,72,KNN,0.963266690747178,0.8358477380201499,0.7765197593320515,0.7568202595117548,0.7315926002990003,0.003803316506496384,0.22348024066794842,0.07480419999774313,0.018558226401669608
LDA,4,4,72,MLP,0.9943566451910624,0.8700363150478317,0.8968859458048548,0.8827045882948245,0.8956286372932197,0.0005834359287251246,0.10311405419514516,17.232087299998966,0.0012558263621162246
LDA,4,4,82,DT,0.9938992985978825,0.8919798116542186,0.8972105427577868,0.8919265912427197,0.8968157799631367,0.0006269665104571729,0.10278945724221329,0.13121350000437815,4.974145496170337e-05
LDA,4,4,82,RF,0.9939954375213738,0.8914428678886324,0.8974660410076529,0.891433281696368,0.898758251611334,0.0006173118128260115,0.102533958992347,1.67746829999669,0.002724755360775901
LDA,4,4,82,XGB,0.9938141469799331,0.8910493814752811,0.8971896753448811,0.8916597139118352,0.8991115299514899,0.0006383322994190696,0.10281032465511881,1.4894714999973075,0.000912647212722951
LDA,4,4,82,LGBM,0.9938498557229442,0.8897604489879882,0.897198280224395,0.8908186514199045,0.8990305695285606,0.0006317904065776041,0.10280171977560501,0.9401792000062414,0.002462381113924152
LDA,4,4,82,KNN,0.9633120133825381,0.843055753250735,0.7763238783612625,0.7573520416686661,0.7302124549506218,0.003930933452204867,0.22367612163873746,0.07634110000071814,0.020243934114625776
LDA,4,4,82,MLP,0.9937042739245144,0.8663336536639512,0.8959545314270058,0.8753835063213844,0.89832550690586,0.0006470258365171415,0.10404546857299415,32.104088299995055,0.001122078303781436
LDA,8,8,42,DT,0.9944678916596738,0.8912506626563772,0.898066464863849,0.8906124317285894,0.8964297917136465,0.0005699669269445245,0.10193353513615097,0.24614799999835668,4.738921019262111e-05
LDA,8,8,42,RF,0.9943621388438333,0.8885299488944579,0.8978205200198441,0.8899439757187932,0.8990880283006757,0.0005806636894224326,0.1021794799801558,1.6933180000050925,0.00278888469234894
LDA,8,8,42,XGB,0.9944280626770845,0.8908318008600616,0.8978498167285839,0.8905984024250078,0.8991424220821503,0.0005746797830984916,0.10215018327141605,1.6666511000003084,0.00087396997445019
LDA,8,8,42,LGBM,0.9944761321388301,0.893489100361468,0.8982088098579194,0.8906788133338603,0.8991389318590493,0.0005692092362978941,0.10179119014208052,1.252426099999866,0.002527757504668671
LDA,8,8,42,KNN,0.9632543300284434,0.8387331754576426,0.7766065190764292,0.756620729910125,0.7302928395125581,0.0038076000277317027,0.22339348092357078,0.13334449999820208,0.025034486130588375
LDA,8,8,42,MLP,0.9937509699730673,0.891903382049428,0.8974974751823641,0.8921730169293319,0.898401692283279,0.000642016578615182,0.10250252481763575,47.94082160000107,0.0010363449080031308
LDA,8,8,52,DT,0.9944967333367211,0.8931803038004855,0.8982012138986111,0.8911418568152463,0.8974160852409246,0.0005681359518077421,0.10179878610138877,0.24814569999580272,4.8448661122416945e-05
LDA,8,8,52,RF,0.9945530432776231,0.8897767234093896,0.8981967466207561,0.8897689130948574,0.8991558892089422,0.0005627922107450517,0.10180325337924394,1.715272699999332,0.0028221872154484246
LDA,8,8,52,XGB,0.9944843726179865,0.8908400278224986,0.8979571114494818,0.8904216672841274,0.8993486568956648,0.0005710394323261245,0.10204288855051824,1.6345328000024892,0.0008846379614138094
LDA,8,8,52,LGBM,0.9944953599235283,0.8925469978096414,0.8982913366916238,0.8905216566796025,0.8993711675160133,0.0005673162371613072,0.10170866330837616,1.227359600001364,0.002409756727311927
LDA,8,8,52,KNN,0.9633257475144654,0.8392775216826349,0.7764558716487725,0.7569688982116631,0.7293547840715342,0.0037975501043540734,0.22354412835122753,0.12998890000017127,0.01893592189674132
LDA,8,8,52,MLP,0.9944843726179865,0.8910808466139242,0.898041888919676,0.8895258282262333,0.8981520940401237,0.0005699771995510528,0.101958111080324,20.567418099999486,0.000757439298566988
LDA,8,8,62,DT,0.9939487414728209,0.8937923224079224,0.8979460182266129,0.8924115075950475,0.8967704595835801,0.0006219990833319489,0.10205398177338705,0.2499582999953418,4.601291283492489e-05
LDA,8,8,62,RF,0.9939418744068572,0.8924013018947428,0.8978374179523871,0.8918950656020221,0.8986616167563721,0.0006225515159885864,0.10216258204761293,1.698915599998145,0.002718639689169138
LDA,8,8,62,XGB,0.9939597287783627,0.8923623803912264,0.8977915517192153,0.891907056461738,0.8992638328431919,0.0006235872082160372,0.10220844828078468,1.6602207999967504,0.0008624312435074013
LDA,8,8,62,LGBM,0.9939473680596281,0.8909348169278781,0.8977986222937421,0.891244132803716,0.8991312213156497,0.0006218608752973121,0.10220137770625777,1.2166668999998365,0.0024477554994876156
LDA,8,8,62,KNN,0.963251583202058,0.8355789816947448,0.7765271196362009,0.7563268478944442,0.7290028994376574,0.0038049052458517863,0.2234728803637991,0.13260569999692962,0.024596204847323663
LDA,8,8,62,MLP,0.9940407601567339,0.893885195279816,0.8986366850817806,0.8924351068518103,0.8983460055374989,0.0006127353562945823,0.10136331491821951,23.992012700000487,0.0007943731261482571
LDA,8,8,72,DT,0.9939405009936645,0.8928760138576946,0.8975561286114594,0.892186362876004,0.8970727836019684,0.000622912108088772,0.10244387138854047,0.2564429000049131,4.998660921465998e-05
LDA,8,8,72,RF,0.9939212732089662,0.8900902393961994,0.8974105851063477,0.891060597380959,0.8991022978748131,0.0006257911772921345,0.10258941489365234,1.6483245999988867,0.0027067243683393154
LDA,8,8,72,XGB,0.9939006720110752,0.891016369818462,0.8972125068161617,0.8914341407468355,0.8991927884510084,0.0006297933716628423,0.10278749318383824,1.6197964000020875,0.0008433475298469569
LDA,8,8,72,LGBM,0.9939624756047482,0.8907300072676947,0.8975916085896911,0.8912314719958573,0.8990792416498564,0.0006229335362893825,0.10240839141030895,1.170880900004704,0.0024729378544214703
LDA,8,8,72,KNN,0.9632804248791053,0.8165127550049333,0.776950671823702,0.7442266228346927,0.730237783662113,0.003801607957622223,0.22304932817629797,0.13345439999829978,0.022556277391012187
LDA,8,8,72,MLP,0.9939611021915554,0.8905728742570312,0.8970620532602889,0.8909601359238388,0.8987259584175984,0.0006234893525509937,0.10293794673971106,21.69209459999547,0.0006092256284418154
LDA,8,8,82,DT,0.9939707160839045,0.8920901519522235,0.8975977125209532,0.8918502251278028,0.896564951394101,0.0006197151504451876,0.10240228747904678,0.25458480000088457,5.037995476030959e-05
LDA,8,8,82,RF,0.9939624756047482,0.8900835717547924,0.8974516529132561,0.8909940186375251,0.8990627464755434,0.0006204262255612273,0.10254834708674396,1.7282940999939456,0.0027126768784555087
LDA,8,8,82,XGB,0.9939350073408935,0.8922031886492124,0.8975288014515213,0.8920156413642278,0.8992757194211048,0.0006235839398812443,0.10247119854847864,1.6650071000040043,0.0008841697648587913
LDA,8,8,82,LGBM,0.994009171653301,0.89240816579231,0.8976926607203053,0.8920203025362283,0.8991308573238637,0.000615816512373437,0.10230733927969475,1.116949700000987,0.002599622586055461
LDA,8,8,82,KNN,0.963261197094407,0.8355074457046504,0.7763061409025519,0.7564592774941545,0.7300494882666191,0.003806173602570396,0.22369385909744807,0.13317110000207322,0.024366551345739867
LDA,8,8,82,MLP,0.9939913172817956,0.8916602337185813,0.8975810602241824,0.8913913365160561,0.8982579469143601,0.0006178045956203195,0.10241893977581759,34.369804199996,0.0013572893218473823
LDA,16,9,42,DT,0.9944541575277464,0.8898683136328494,0.8977832191795134,0.8902362501564365,0.8962207764281793,0.0005716277214383505,0.1022167808204865,0.4957825999954366,0.00011462067014201403
LDA,16,9,42,RF,0.9943786198021461,0.887607503949925,0.8976196882205405,0.889638933691941,0.898879769518653,0.0005790123121525836,0.10238031177945946,2.0604478000022937,0.0035382334884813075
LDA,16,9,42,XGB,0.9944184487847353,0.8889313613554602,0.8976802925157928,0.8902742674935731,0.89896117811771,0.0005754213875039948,0.1023197074842072,1.9775544999938575,0.0009110995134027321
LDA,16,9,42,LGBM,0.9944747587256374,0.8944110809932446,0.8982964987851274,0.8908767637558862,0.8991885356215221,0.0005690710190869398,0.10170350121487268,1.3237513999993098,0.002749925904356297
LDA,16,9,42,KNN,0.9633545891915128,0.841675870984513,0.7766130459957232,0.7568637803909485,0.7285068476228402,0.003797377383257021,0.22338695400427672,0.0087271000011242,0.06706892721321986
LDA,16,9,42,MLP,0.9944994801631065,0.8887957320621457,0.8977350429545095,0.889508159609848,0.8980686241835887,0.0005674342595425068,0.10226495704549055,31.637117500002205,0.0015002724851733776
LDA,16,9,52,DT,0.994502226989492,0.8929618327575447,0.8980615448224152,0.8907233965099104,0.8966956063715781,0.0005678047084551165,0.10193845517758479,0.42075860000477405,0.00010450603134021741
LDA,16,9,52,RF,0.9945214547741903,0.8861451505161806,0.8979544217552835,0.8893432869676431,0.899057144282293,0.000565738508636431,0.10204557824471641,2.090193199997884,0.0034196175593581377
LDA,16,9,52,XGB,0.9944472904617827,0.8882517989757919,0.8977959972657746,0.8900054981304203,0.8991961650754627,0.0005751081325640597,0.10220400273422545,1.9776712999955635,0.000935155944201748
LDA,16,9,52,LGBM,0.9945269484269612,0.8950570064510301,0.8985085102116702,0.8908860270844314,0.8993668064928775,0.0005638563291409948,0.10149148978832975,1.2967284999976982,0.0025213642662606202
LDA,16,9,52,KNN,0.963441114222655,0.8407708492422692,0.7767086675495121,0.7568200518909766,0.7282932397398938,0.0037858091736936625,0.22329133245048788,0.007593100002850406,0.06654459088081613
LDA,16,9,52,MLP,0.9944747587256374,0.8916401560122909,0.8979242308095706,0.8900553135105213,0.8979028647753058,0.0005696452681323187,0.10207576919042927,12.106410999993386,0.0008331672419043003
LDA,16,9,62,DT,0.9935614389524703,0.8893974263651121,0.8814525127672773,0.8818211664115843,0.8776484978440736,0.0006645187484443959,0.11854748723272264,0.4406844999975874,0.0001013307000428896
LDA,16,9,62,RF,0.9939459946464354,0.8908353849074324,0.8977751576886484,0.8911164151015193,0.8991398301561414,0.0006220322596540867,0.10222484231135173,2.1028025999985402,0.0034583618202054024
LDA,16,9,62,XGB,0.9939144061430025,0.8903755174261624,0.897230748642216,0.8911181884172077,0.8991093569898304,0.0006268844180710992,0.10276925135778389,2.1876833999995142,0.0010760423176090538
LDA,16,9,62,LGBM,0.9939198997957734,0.8915447105222428,0.897720943924897,0.891399609953724,0.8992217197177105,0.0006246401497826098,0.10227905607510288,1.1813451999987592,0.0025576606927722105
LDA,16,9,62,KNN,0.9633518423651274,0.8392578352864877,0.776795747843687,0.7570616053936978,0.72760518486061,0.003794841698241895,0.22320425215631304,0.00803769999765791,0.06538052321548829
LDA,16,9,62,MLP,0.993917152969388,0.8862463448229778,0.8976986309120246,0.8883376255874641,0.8969090151021006,0.0006251708056736626,0.10230136908797546,15.409276400001545,0.0008622553092768104
LDA,16,9,72,DT,0.9939363807540863,0.8916487671501618,0.8972193501112414,0.8914955736415934,0.8961378960491533,0.000625903638673105,0.10278064988875846,0.46119809999800054,7.653853180027366e-05
LDA,16,9,72,RF,0.9938773239867987,0.8897209174120702,0.8972722853983992,0.890953384423548,0.898940816926514,0.0006289540467998582,0.10272771460160077,2.0203991000016686,0.0035731212050868705
LDA,16,9,72,XGB,0.99394324782005,0.8912882643585824,0.8972040190576906,0.8916007237872872,0.8991406116566022,0.0006252888169048787,0.10279598094230935,2.001962899994396,0.0008892883384798428
LDA,16,9,72,LGBM,0.9939720894970973,0.8928621098130091,0.8977892626652446,0.8920447582682595,0.8992194959689138,0.0006219632726273182,0.10221073733475539,1.188217299997632,0.0025470590416612764
LDA,16,9,72,KNN,0.9633696967366329,0.8392990169638704,0.7767611037779355,0.7566886060657734,0.7286584149999192,0.0037927745015587265,0.22323889622206444,0.008953399999882095,0.06655116568445175
LDA,16,9,72,MLP,0.9936754322474671,0.8741624212930306,0.8968461059361749,0.8791475102343469,0.8990494388827329,0.0006491480270604693,0.10315389406382505,16.426324699998077,0.0009013532240160167
LDA,16,9,82,DT,0.9939693426707118,0.8922881655887929,0.8974109024784322,0.8918685639067299,0.8964967102329389,0.0006198918875732143,0.10258909752156783,0.33821960000204854,6.855968784905607e-05
LDA,16,9,82,RF,0.9939363807540863,0.8900861355445843,0.897414744245985,0.8910243348930209,0.8989775237962565,0.0006230487021176672,0.10258525575401492,1.98729650000314,0.0028269522725198988
LDA,16,9,82,XGB,0.9938924315319189,0.8905056384097904,0.8971885755330214,0.8911885803842712,0.8991690464218987,0.0006278706372163257,0.10281142446697851,2.030319999998028,0.0009149406754194617
LDA,16,9,82,LGBM,0.9939762097366754,0.8922250540408063,0.8976434340804348,0.8917758154753527,0.8991770445716227,0.0006190450034114636,0.10235656591956518,1.2800904999967315,0.002658680864096021
LDA,16,9,82,KNN,0.963399911826873,0.8437591677903342,0.7763287289722538,0.7570208293324758,0.7284012165684716,0.0039243532757530656,0.2236712710277462,0.007779200001095887,0.06085537162501548
LDA,16,9,82,MLP,0.9936136286537941,0.8890980032224478,0.8968115359616051,0.8901702363219097,0.8977657708947284,0.0006560367050950995,0.10318846403839484,15.270872699999018,0.0006265310466898727
